User_ID,FeatureX,FeatureY,Countries_ID,Created At Month,fm_total_activities,fm_discussions,fm_comments,fm_comp_participations,fm_act_$create_alias,fm_act_$identify,fm_act_Confirmed_Email,fm_act_Created_Submission,fm_act_Downloaded_Competition_Datafile,fm_act_Joined_Competition,fm_act_Signed_Up,fm_act_Updated_Discussion,fm_act_Updated_Profile,fm_act_Viewed_All_Competitions,fm_act_Viewed_All_Discussions,fm_act_Viewed_All_Jobs,fm_act_Viewed_All_Learning_Pages,fm_act_badge_OCZE,fm_act_comp_ID_528W,active_second_month
ID_K4KLF6D6,0,0,X9GR,1,20.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,0
ID_DMD4QZ5Y,0,0,X9GR,12,20.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0
ID_SL91MUUV,1,1,X9GR,12,16.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,1.0,0
ID_G6RCSW1I,0,0,X9GR,1,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0
ID_PFND37AZ,0,0,X9GR,1,37.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,10.0,1.0,12.0,1.0,0.0,0
ID_HKOCBI7Q,0,0,X9GR,12,26.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,6.0,0.0,0.0,0
ID_011YM9VH,0,1,X9GR,2,62.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,12.0,14.0,16.0,7.0,1.0,0.0,1
ID_YCIFFCJA,1,0,X9GR,1,62.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,6.0,16.0,16.0,0.0,8.0,1.0,5.0,0
ID_P18V9GRV,0,0,X9GR,2,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0
ID_Q20AW5IZ,1,1,X9GR,2,20.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,0.0,3.0,1.0,0.0,0
ID_YVWCVHPP,0,0,X9GR,12,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0
ID_Y8XNHDP8,0,0,X9GR,2,41.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,5.0,0.0,5.0,1.0,0.0,1
ID_7J8Z1WEF,0,0,X9GR,1,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0
ID_OR4UII0V,0,1,X9GR,1,53.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,18.0,1.0,1.0,0.0,0.0,5.0,11.0,0.0,3.0,1.0,0.0,1
ID_A8NTB44V,1,0,X9GR,12,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0
ID_YUJ5Z02R,0,0,X9GR,12,18.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,0.0,2.0,0.0,1.0,0
ID_ATUFE9HU,0,1,X9GR,1,16.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0
ID_4KNC0WJL,0,0,X9GR,12,153.0,4.0,0.0,1.0,1.0,4.0,1.0,0.0,9.0,1.0,1.0,30.0,4.0,49.0,22.0,0.0,9.0,0.0,6.0,0
ID_I9I83IWE,0,0,X9GR,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_2CDVUS2P,0,0,X9GR,12,15.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0
ID_MYXFLFHL,0,0,X9GR,1,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0
ID_H33TM08C,0,0,X9GR,12,23.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,2.0,0.0,2.0,0.0,0.0,0
ID_QNAHJEO2,0,0,X9GR,12,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_9VYI04GN,0,0,X9GR,1,28.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,3.0,0.0,4.0,1.0,3.0,0
ID_ICY0P0D6,0,0,X9GR,1,15.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0
ID_AUS42K2B,1,0,X9GR,12,47.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,6.0,2.0,1.0,0.0,2.0,20.0,4.0,0.0,6.0,0.0,0.0,0
ID_XNF37N0A,0,0,X9GR,12,18.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,5.0,0.0,0.0,0
ID_ZV8F7M7F,0,0,X9GR,12,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_YOBN8ZSC,0,0,X9GR,5,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_84CWTBAB,0,0,X9GR,12,64.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,18.0,0.0,14.0,0.0,1.0,0
ID_7X1ACG6I,0,1,X9GR,12,22.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,7.0,0.0,3.0,0.0,1.0,0
ID_V6NN7Q9H,0,1,X9GR,1,15.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,0.0,0
ID_ZQ1V5FIJ,0,0,X9GR,12,16.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0
ID_50JC7HOA,0,0,X9GR,12,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0
ID_4PPD7RPF,0,0,X9GR,12,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0
ID_M2ADIQ3V,0,0,X9GR,1,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_SWQ6FADT,0,0,X9GR,1,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_4DBAVTOH,0,0,X9GR,11,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ID_ZBFZ8HXG,0,0,X9GR,1,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_LNYO46S8,0,0,X9GR,12,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
ID_JL3W16PN,1,0,X9GR,12,118.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,8.0,54.0,15.0,1.0,7.0,0.0,5.0,0
ID_RPGHKEPG,0,0,X9GR,12,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0
ID_NIO3SZTQ,0,0,X9GR,1,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_7ALXKYM8,0,1,X9GR,12,16.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0
ID_PMCQEY3V,0,0,X9GR,12,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0
ID_8IWP417O,0,0,X9GR,1,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0
ID_CXTU87DE,1,0,X9GR,12,33.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,6.0,0.0,5.0,0.0,0.0,0
ID_HNR9Y2EU,0,0,X9GR,12,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0
ID_JDWVA1KD,0,0,X9GR,12,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0
ID_WANRNMZ8,0,1,X9GR,12,20.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0
ID_L8AJWNB3,0,0,X9GR,11,14.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
ID_FTO6HMXR,1,0,X9GR,12,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,5.0,0.0,5.0,0.0,0.0,0
ID_XPKIJ9XG,0,0,X9GR,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_YIDOLJWH,1,0,X9GR,12,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0
ID_3UW5YNXQ,0,0,X9GR,12,30.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,5.0,2.0,3.0,0.0,0.0,0
ID_907MYJCE,0,0,X9GR,2,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0
ID_MGAS4LER,0,0,X9GR,3,91.0,0.0,0.0,2.0,1.0,4.0,1.0,13.0,3.0,2.0,1.0,0.0,1.0,45.0,4.0,0.0,1.0,1.0,0.0,1
ID_982J8D9J,0,0,X9GR,11,28.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0
ID_OOVHTW88,0,3,X9GR,2,22.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,6.0,1.0,0.0,0
ID_2DZ2GNKD,0,0,X9GR,1,27.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,2.0,1.0,1.0,1.0,0.0,0
ID_DOMN33XX,0,0,X9GR,12,56.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,8.0,2.0,1.0,0.0,0.0,17.0,9.0,1.0,5.0,0.0,0.0,0
ID_VQTQLQQB,1,0,X9GR,12,89.0,0.0,0.0,1.0,1.0,3.0,1.0,17.0,6.0,1.0,1.0,0.0,2.0,16.0,9.0,3.0,6.0,0.0,14.0,0
ID_WYKZNTAI,0,1,X9GR,12,44.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,7.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0
ID_1WNH3GDU,0,0,X9GR,3,44.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,10.0,6.0,4.0,6.0,1.0,0.0,0
ID_GWHND6JE,0,0,X9GR,12,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0
ID_A5H4BPE7,0,0,X9GR,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_4UQJADM1,0,0,X9GR,3,38.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,11.0,5.0,0.0,3.0,1.0,0.0,0
ID_A5J9GS59,1,1,X9GR,12,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0
ID_9UT1EQ33,0,0,X9GR,12,18.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,0
ID_DTAJT7N7,0,0,X9GR,12,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
ID_6LC7MRM9,0,0,X9GR,12,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0
ID_W1DZOJ6M,0,0,X9GR,12,118.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,10.0,2.0,1.0,0.0,2.0,45.0,14.0,1.0,5.0,0.0,20.0,0
ID_0Y14R3ZE,0,0,X9GR,3,19.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,0
ID_3I6KOG8G,0,0,X9GR,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_DVBDWC5H,0,1,X9GR,12,74.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,11.0,3.0,1.0,0.0,0.0,17.0,11.0,0.0,6.0,0.0,5.0,0
ID_OSVSJVZM,0,0,X9GR,12,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_OG2HERJK,0,0,X9GR,12,14.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0
ID_VYOAO2CK,0,1,X9GR,11,14.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
ID_07S9C7KP,0,0,X9GR,1,22.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0
ID_MW1RUXWJ,0,0,X9GR,12,63.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,15.0,22.0,0.0,7.0,0.0,6.0,0
ID_CQ23EV8G,0,0,X9GR,12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_WAXRV0FH,0,0,X9GR,12,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0
ID_6LO9DP81,0,0,X9GR,2,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0
ID_V3A8P6PX,0,0,X9GR,3,26.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,11.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1
ID_BKCQQU4C,0,1,X9GR,12,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0
ID_NFG62F36,0,1,X9GR,12,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_BOVTJA1K,0,1,X9GR,12,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_Y20V1B15,0,0,X9GR,2,15.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,0
ID_VSILPK0B,0,0,X9GR,1,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
ID_6B4S0LH9,1,1,X9GR,12,16.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0
ID_IFPE4M51,1,0,X9GR,1,20.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,4.0,2.0,2.0,1.0,0.0,0
ID_H6OTZOMT,0,1,X9GR,1,23.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,6.0,1
ID_JQ1TF37T,0,1,X9GR,12,37.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,7.0,0.0,5.0,0.0,3.0,0
ID_L3SE5MXW,1,0,X9GR,12,58.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,1.0,1.0,0.0,4.0,10.0,13.0,0.0,6.0,0.0,11.0,0
ID_OEXO3GL3,0,1,X9GR,1,26.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,0.0,5.0,1.0,1.0,0
ID_VNMIZOGN,1,0,X9GR,12,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
ID_H57QURFY,0,1,X9GR,12,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
ID_KY6P1G3I,0,0,X9GR,1,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0
ID_W12LC7MK,0,0,X9GR,1,213.0,0.0,0.0,7.0,0.0,1.0,1.0,34.0,14.0,7.0,1.0,0.0,1.0,33.0,10.0,1.0,6.0,1.0,3.0,1
ID_2B9JX4T3,0,3,X9GR,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ID_DENDXOC7,0,0,X9GR,12,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0
ID_38PGFSO7,0,0,X9GR,1,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,1
ID_SEV7OJW9,0,0,X9GR,1,223.0,1.0,2.0,4.0,1.0,2.0,1.0,34.0,13.0,4.0,1.0,14.0,0.0,29.0,28.0,1.0,7.0,1.0,0.0,1
ID_JS542HLV,1,0,X9GR,3,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,3.0,0.0,1.0,1.0,0.0,0
ID_0HTAPGAJ,0,0,X9GR,1,15.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0
ID_G2RXD2A0,0,0,X9GR,12,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_6LCGVWI9,0,1,X9GR,2,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0
ID_LE6RQ3KD,0,0,X9GR,12,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_UVVXLD8M,0,0,X9GR,1,13.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0
ID_N649U4GB,0,0,X9GR,12,17.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,2.0,0
ID_P0LK4TA3,0,0,X9GR,12,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0
ID_DE7VH7T1,1,0,X9GR,12,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,1.0,2.0,0.0,0.0,0
ID_JFY7O4KS,1,0,X9GR,1,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,4.0,1.0,0.0,0
ID_SPHAHZWH,0,0,X9GR,12,80.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,18.0,17.0,1.0,2.0,0.0,7.0,0
ID_N4QA078X,0,1,X9GR,1,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
ID_ZPVRVBKL,0,0,X9GR,1,25.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,1.0,0.0,1
ID_HW3M8ZMX,0,0,X9GR,12,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0
ID_3RSSDLYB,0,0,X9GR,2,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0
ID_AJ1VQYEJ,1,0,X9GR,1,18.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,3.0,0.0,2.0,1.0,0.0,0
ID_TNGVUJBK,0,0,X9GR,12,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0
ID_K68ODJT5,0,0,X9GR,5,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0
ID_L60H9PZ0,0,1,X9GR,11,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
ID_0L227LM0,0,0,X9GR,12,19.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
ID_QYK3M68W,0,0,X9GR,1,22.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,4.0,1.0,2.0,1
ID_TFVYFLLA,0,0,X9GR,1,11.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0
ID_HMKMMVEY,0,0,X9GR,12,19.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,3.0,0.0,0.0,0
ID_MFPF1IRT,1,0,X9GR,12,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0
ID_Y9KOVJSL,0,0,X9GR,12,34.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,7.0,3.0,4.0,0.0,1.0,0
ID_XMU8KHMK,0,0,X9GR,11,27.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,9.0,3.0,0.0,2.0,0.0,0.0,1
ID_7L4IOJBX,0,0,X9GR,12,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0
ID_EUA9CUDT,0,0,X9GR,1,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0
ID_RBHJLMKF,0,0,X9GR,12,18.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0
ID_C09X6XY7,0,0,X9GR,12,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0
ID_2U3E6286,0,0,X9GR,1,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0
ID_V70UZJCL,0,0,X9GR,12,25.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,0.0,8.0,0.0,0.0,0
ID_BR6WUG14,0,0,X9GR,12,22.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,0
